memo,sim1,sim2,sim3,sim4,sim5,sim6,simp,vendor,ext1,accuracy,ext2,accuracy,ext3,accuracy,ext4,accuracy,failed,output,accuracy
SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI Ref5543048A832 Crd3846 Dt11/23,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI 5543048A832 3846 Dt11/23,SHERLOCK HOLMES ON SHERLOCK HOLMES,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI A832,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI Ref5543048A832 Crd3846 Dt11/23,,,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI 5543048A832 3846 Dt11/23,The Sherlock Holmes,,0.0,SHERLOCK HOLMES ON ,0.7894736842105263,,0.0,,0.0,,SHERLOCK HOLMES ON ,0.7894736842105263
SHIZEN SAN FRANCISCO SHIZEN SAN FRANCISCO CA Ref5550036AF8A Crd5049 Dt11/30,SHIZENSHIZENCA 5550036AF8A 5049 Dt11/30,SHIZEN SAN FRANCISCO SHIZEN SAN FRANCIS,SHIZEN SAN FRANCISCO SHIZEN SAN FRANCISCO CA AF8A,SHIZEN SAN FRANCISCO SHIZEN SAN FRANCISCO CA Ref5550036AF8A Crd5049 Dt11/30,,,SHIZENSHIZENCA 5550036AF8A 5049 Dt11/30,Shizen,,0.0,,0.0,,0.0,,0.0,extracted,SHIZENSHIZENCA 5550036AF8A 5049 Dt11/30,0.26666666666666666
SHORTYS PEARL ST 093NEW YORK NY 21104477318 JDEMPSEY@SHANERIBSHAC,SHORTYS PEARL ST 093NEW YORK21104477318 JDEMPSEY@SHANERIBSHAC,SHORTYS PEARL S SEY@SHANERIBSHAC,,SHORTYS PEARL ST 093NEW YORK NY 21104477318 JDEMPSEY@SHANERIBSHAC,,,SHORTYS PEARL ST 093NEW YORK21104477318 JDEMPSEY@SHANERIBSHAC,"""Shorty's""",,0.0,,0.0,,0.0,,0.0,,SHORTYS PEARL ST 093NEW YORK21104477318 JDEMPSEY@SHANERIBSHAC,0.19718309859154928
SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI Ref8531350A81E Crd3846 Dt11/24,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI 8531350A81E 3846 Dt11/24,S S,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI A81E,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI Ref8531350A81E Crd3846 Dt11/24,,,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI 8531350A81E 3846 Dt11/24,Silver Top Taxi,,0.0,SILVERTOP VIC 131008 ,0.6111111111111112,,0.0,,0.0,,SILVERTOP VIC 131008 ,0.6111111111111112
SINI,,SINI,,SINI,,,SINI,Sini,,0.0,,0.0,SINI,1.0,,0.0,extracted,SINI,1.0
SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,SOCOLA CHOCOLATIER +San Francis squareup.com/receipts,,SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,,SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,Socola Chocolatier,,0.0,,0.0,,0.0,,0.0,extracted,SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,0.46153846153846156
SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB Ref75277939T3T Crd9960 Dt11/07,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB 75277939T3T 9960 Dt11/07,SOFARSOUNDS SOFARSOUNDS,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB T3T,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB Ref75277939T3T Crd9960 Dt11/07,,,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB 75277939T3T 9960 Dt11/07,Sofar Sounds,,0.0,SOFARSOUNDSCOM 8778877815 GB ,0.5365853658536586,,0.0,,0.0,,SOFARSOUNDSCOM 8778877815 GB ,0.5365853658536586
SOUP & SALAD SJC         SAN JOSE     CA,SOUP & SALAD SJC CA,SOUP & SALAD SJC         SAN JOSE     CA,,SOUP & SALAD SJC         SAN JOSE     CA,,,SOUP & SALAD SJC CA,The Soup and Salad Station,,0.0,,0.0,,0.0,,0.0,extracted,SOUP & SALAD SJC CA,0.6222222222222222
SP * BESTSELFCO SP * BESTSELFCO 7189153805 NY Ref55429509YJH Crd0653 Dt11/13,SP * BESTSELFCO SP * BESTSELFCO 718915380555429509YJH 0653 Dt11/13,SP * BESTSELFCO SP * BESTS,SP * BESTSELFCO SP * BESTSELFCO 7189153805 NY YJH,SP * BESTSELFCO SP * BESTSELFCO 7189153805 NY Ref55429509YJH Crd0653 Dt11/13, BESTSELFCO 7189153805 NY Ref55429509YJH Crd0653 Dt11/13,,SP * BESTSELFCO SP * BESTSELFCO 718915380555429509YJH 0653 Dt11/13,Best Self Co,,0.0,SP * BESTSELFCO ,0.7142857142857143,,0.0,,0.0,,SP * BESTSELFCO ,0.7142857142857143
SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,SP * UPPER PLAYGROUNSAN FRANCIS,,SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439, UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,,SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,Upper Playground,,0.0,,0.0,,0.0,,0.0,extracted,SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,0.43478260869565216
SPARK 415-9459901 CA,,S,,SPARK 415-9459901 CA,,,SPARK 415-9459901 CA,SPARK,,0.0,,0.0,SPARK  CA,0.7142857142857143,,0.0,,SPARK  CA,0.7142857142857143
SQ *RUBY WINE,,SQ *RUBY WINE,,SQ *RUBY WINE,RUBY WINE,,SQ *RUBY WINE,Ruby Wine,,0.0,,0.0,SQ *RUBY WINE,0.8181818181818182,,0.0,extracted,SQ *RUBY WINE,0.8181818181818182
SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA Ref55432869S5S Crd9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM55432869S5S 9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOS S5S  10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA S5S,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA Ref55432869S5S Crd9945 Dt11/10,CAVIA GOSQ.COM CA Ref55432869S5S Crd9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA Ref55432869S5S Crd9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM55432869S5S 9945 Dt11/10,Caviar,,0.0,SQ *SQ *CAVIA ,0.5,,0.0,,0.0,extracted,SQ *SQ *CAVIA ,0.5
SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND CA Ref55432869Z5S Crd0653 Dt11/15,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND55432869Z5S 0653 Dt11/15,SQ *SQ *KUROTAKARAMEN SQ *S S  15,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND CA Z5S,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND CA Ref55432869Z5S Crd0653 Dt11/15,KUROTAKARAMEN OAKLAND CA Ref55432869Z5S Crd0653 Dt11/15,,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND55432869Z5S 0653 Dt11/15,Kurotaka Ramen Oakland,,0.0,SQ *SQ *KUROTAKARAMEN ,0.6363636363636364,,0.0,,0.0,extracted,SQ *SQ *KUROTAKARAMEN ,0.6363636363636364
SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCISCO CA Ref5543286AA5S Crd0653 Dt11/26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE &CA 5543286AA5S 0653 Dt11/26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCIS S  26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCISCO CA AA5S,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCISCO CA Ref5543286AA5S Crd0653 Dt11/26,BELLO COFFEE & SAN FRANCISCO CA Ref5543286AA5S Crd0653 Dt11/26,,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE &CA 5543286AA5S 0653 Dt11/26,Bello Coffee & Tea,,0.0,SQU*SQ *BELLO COFFEE ,0.6666666666666666,,0.0,,0.0,extracted,SQU*SQ *BELLO COFFEE ,0.6666666666666666
SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCISCO CA Ref55432869S5S Crd6153 Dt11/10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NOCA 55432869S5S 6153 Dt11/10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCIS S5S  10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCISCO CA S5S,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCISCO CA Ref55432869S5S Crd6153 Dt11/10,GARY HIRSCH NO SAN FRANCISCO CA Ref55432869S5S Crd6153 Dt11/10,,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NOCA 55432869S5S 6153 Dt11/10,Gary Hirsch,,0.0,SQU*SQ *GARY HIRSCH ,0.7096774193548387,,0.0,,0.0,extracted,SQU*SQ *GARY HIRSCH ,0.7096774193548387
SQU*SQ *KIDSPEAK DBA F gosq.com CA,SQU*SQ *KIDSPEAK DBA F gosq.com CA,SQU*SQ *KIDSPEAK DBA F gosq.com CA,,SQU*SQ *KIDSPEAK DBA F gosq.com CA,KIDSPEAK DBA F gosq.com CA,SQU*SQ *KIDSPEAK DBA F gosq.com CA,SQU*SQ *KIDSPEAK DBA F gosq.com CA,KidSpeak,,0.0,,0.0,,0.0,,0.0,extracted,SQU*SQ *KIDSPEAK DBA F gosq.com CA,0.38095238095238093
SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCISCO CA Ref5543286AE5S Crd5049 Dt11/30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSERCA 5543286AE5S 5049 Dt11/30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCIS S  30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCISCO CA AE5S,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCISCO CA Ref5543286AE5S Crd5049 Dt11/30,LIMON ROTISSER SAN FRANCISCO CA Ref5543286AE5S Crd5049 Dt11/30,,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSERCA 5543286AE5S 5049 Dt11/30,Limon Rotisserie,,0.0,SQU*SQ *LIMON ,0.4,,0.0,,0.0,,SQU*SQ *LIMON ,0.4
SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO CA Ref5543286AQ5S Crd0653 Dt11/28,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO5543286AQ5S 0653 Dt11/28,SQU*SQ *MOBILE KANGARO SQU*S S  28,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO CA AQ5S,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO CA Ref5543286AQ5S Crd0653 Dt11/28,MOBILE KANGARO PALO ALTO CA Ref5543286AQ5S Crd0653 Dt11/28,,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO5543286AQ5S 0653 Dt11/28,Mobile Kangaroo,,0.0,SQU*SQ *MOBILE KANGARO ,0.7368421052631579,,0.0,,0.0,extracted,SQU*SQ *MOBILE KANGARO ,0.7368421052631579
SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCISCO CA Ref55432869M5S Crd3846 Dt11/04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW ICA 55432869M5S 3846 Dt11/04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCIS S  04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCISCO CA M5S,SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCISCO CA Ref55432869M5S Crd3846 Dt11/04,SALT & STRAW I SAN FRANCISCO CA Ref55432869M5S Crd3846 Dt11/04,,SQU*SQ *SALT & SQU*SQ *SALT & STRAW ICA 55432869M5S 3846 Dt11/04,Salt & Straw,,0.0,SQU*SQ *SALT & ,0.5185185185185185,,0.0,,0.0,extracted,SQU*SQ *SALT & ,0.5185185185185185
SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE T NEW YORK NY Ref5543286AE5S Crd3506 Dt11/30,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE TNY 5543286AE5S 3506 Dt11/30,SQU*SQ *THINK COFFEE SQU*S S  30,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE T NEW YORK NY AE5S,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE T NEW YORK NY Ref5543286AE5S Crd3506 Dt11/30,THINK COFFEE T NEW YORK NY Ref5543286AE5S Crd3506 Dt11/30,,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE TNY 5543286AE5S 3506 Dt11/30,Think Coffee,,0.0,SQU*SQ *THINK COFFEE ,0.7272727272727273,,0.0,,0.0,extracted,SQU*SQ *THINK COFFEE ,0.7272727272727273
SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA CA Ref55432869R5S Crd0653 Dt11/08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA55432869R5S 0653 Dt11/08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH S S  08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA CA R5S,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA CA Ref55432869R5S Crd0653 Dt11/08,EL GONDO SOUTH SAN FRA CA Ref55432869R5S Crd0653 Dt11/08,,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA55432869R5S 0653 Dt11/08,Tacos El Gondo,,0.0,SQUARE *SQ *EL ,0.41379310344827586,,0.0,,0.0,extracted,SQUARE *SQ *EL ,0.41379310344827586
STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA Ref55500809W60 Crd0653 Dt11/12,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S55500809W60 0653 Dt11/12,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA W60,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA Ref55500809W60 Crd0653 Dt11/12,,,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S55500809W60 0653 Dt11/12,Station House Cafe Point Reyes,,0.0,STATION HOUSE CAFE ,0.7755102040816326,,0.0,,0.0,extracted,STATION HOUSE CAFE ,0.7755102040816326
STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,STEFANOS PIZ*EATSTREMADIS,,STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,EATSTREMADISON WI 233Q00EJ 0 54703,,STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,"""Stefano's Pizzeria""",,0.0,,0.0,,0.0,,0.0,extracted,STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,0.44776119402985076
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A302 Crd3846 Dt11/19,STITCHNS STITCHNS 0554400A302 3846 Dt11/19,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A302,STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A302 Crd3846 Dt11/19,,,STITCHNS STITCHNS 0554400A302 3846 Dt11/19,Stitch Bar,,0.0,STITCHNS ,0.7368421052631579,,0.0,,0.0,,STITCHNS ,0.7368421052631579
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A402 Crd3846 Dt11/20,STITCHNS STITCHNS 0554400A402 3846 Dt11/20,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A402,STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A402 Crd3846 Dt11/20,,,STITCHNS STITCHNS 0554400A402 3846 Dt11/20,Stitch Bar,,0.0,STITCHNS ,0.7368421052631579,,0.0,,0.0,extracted,STITCHNS ,0.7368421052631579
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A502 Crd3846 Dt11/21,STITCHNS STITCHNS 0554400A502 3846 Dt11/21,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A502,STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A502 Crd3846 Dt11/21,,,STITCHNS STITCHNS 0554400A502 3846 Dt11/21,Stitch Bar,,0.0,STITCHNS ,0.7368421052631579,,0.0,,0.0,extracted,STITCHNS ,0.7368421052631579
Stripe,,Stripe,,Stripe,,,Stripe,Stripe,,0.0,,0.0,Stripe,1.0,,0.0,extracted,Stripe,1.0
STRIPE EVERSLEY GB STRIPE EVERSLEY GB Ref7527793A23T Crd7201 Dt11/16,STRIPE EVERSLEY GB STRIPE EVERSLEY GB 7527793A23T 7201 Dt11/16,STRIPE EVERSLEY GB STRIPE EVERS,STRIPE EVERSLEY GB STRIPE EVERSLEY GB A23T,STRIPE EVERSLEY GB STRIPE EVERSLEY GB Ref7527793A23T Crd7201 Dt11/16,,,STRIPE EVERSLEY GB STRIPE EVERSLEY GB 7527793A23T 7201 Dt11/16,Eversley GB,,0.0,STRIPE EVERSLEY GB ,0.7333333333333333,,0.0,,0.0,extracted,STRIPE EVERSLEY GB ,0.7333333333333333
SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCISCO CA Ref75493529R0P Crd6153 Dt11/07,SUCCULENCESUCCULENCECA 75493529R0P 6153 Dt11/07,SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCIS,SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCISCO CA R0P,SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCISCO CA Ref75493529R0P Crd6153 Dt11/07,,,SUCCULENCESUCCULENCECA 75493529R0P 6153 Dt11/07,Succulence,,0.0,,0.0,,0.0,,0.0,extracted,SUCCULENCESUCCULENCECA 75493529R0P 6153 Dt11/07,0.3508771929824561
SUMMIT SERVICE &-ACH DEBIT ACH Debit,SUMMIT SERVICE &-ACH ACH ,SUMMIT SERVICE &-ACH DEBIT ACH Debit,,SUMMIT SERVICE &-ACH DEBIT ACH Debit,,,SUMMIT SERVICE &-ACH ACH ,Summit Service,,0.0,,0.0,,0.0,,0.0,,SUMMIT SERVICE &-ACH ACH ,0.717948717948718
SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT Ref55488729W75 Crd7367 Dt11/11,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT 55488729W75 7367 Dt11/11,S S,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT W75,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT Ref55488729W75 Crd7367 Dt11/11,,,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT 55488729W75 7367 Dt11/11,Sun Country,,0.0,SUNCNTRY 33770908085854 ,0.45714285714285713,,0.0,,0.0,,SUNCNTRY 33770908085854 ,0.45714285714285713
T J MAXX #1147 SANTA MONICA CA D T J MAXX #1147 SANTA MONICA CA Debit Card,T J MAXX #1147 SANTA MONICAD T J MAXX #1147 SANTA MONICA,T J MAXX #1147 SANTA MONICA CA D T J MAXX #1147 SANTA MONICA CA Debit Card,,T J MAXX #1147 SANTA MONICA CA D T J MAXX #1147 SANTA MONICA CA Debit Card,,,T J MAXX #1147 SANTA MONICAD T J MAXX #1147 SANTA MONICA,TJ Maxx,,0.0,T J MAXX #1147 SANTA ,0.5,,0.0,,0.0,extracted,T J MAXX #1147 SANTA ,0.5
TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA Ref2524780A703 Crd8084 Dt11/23,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO2524780A703 8084 Dt11/23,TAI PAN RESTAURANT TAI PAN RES,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA A703,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA Ref2524780A703 Crd8084 Dt11/23,,,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO2524780A703 8084 Dt11/23,Tai Pan Restaurant,,0.0,TAI PAN RESTAURANT ,0.972972972972973,,0.0,,0.0,extracted,TAI PAN RESTAURANT ,0.972972972972973
TAMBA INDIAN CUISINE     LAS VEGAS    NV,TAMBA INDIAN CUISINE NV,TAMBA INDIAN CUISINE     LAS VEGAS    NV,,TAMBA INDIAN CUISINE     LAS VEGAS    NV,,,TAMBA INDIAN CUISINE NV,Tamba Lounge,,0.0,,0.0,,0.0,,0.0,extracted,TAMBA INDIAN CUISINE NV,0.5142857142857142
THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 SG Ref55265149WLA Crd7367 Dt11/12,THE COFFEE ACADEMICS THE COFFEE ACADEMICS17955265149WLA 7367 Dt11/12,THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 S,THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 SG WLA,THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 SG Ref55265149WLA Crd7367 Dt11/12,,,THE COFFEE ACADEMICS THE COFFEE ACADEMICS17955265149WLA 7367 Dt11/12,THE COFFEE ACADEMICS,,0.0,THE COFFEE ,0.7096774193548387,,0.0,,0.0,,THE COFFEE ,0.7096774193548387
THE COUNTER,,THE COUNTER,,THE COUNTER,,,THE COUNTER,The Counter,,0.0,,0.0,THE COUNTER,1.0,,0.0,extracted,THE COUNTER,1.0
THE EXPLORATORIUM 0 SAN FRANCIS 00347294 415-353-0470,THE EXPLORATORIUM 000347294 415-353-0470,THE EXPLORATORIUM 0 SAN FRANCIS,,THE EXPLORATORIUM 0 SAN FRANCIS 00347294 415-353-0470,,,THE EXPLORATORIUM 000347294 415-353-0470,Exploratorium,,0.0,,0.0,,0.0,,0.0,extracted,THE EXPLORATORIUM 000347294 415-353-0470,0.49056603773584906
THE EXPLORATORIUM 0 SAN FRANCIS 00347296 415-353-0470,THE EXPLORATORIUM 000347296 415-353-0470,THE EXPLORATORIUM 0 SAN FRANCIS,,THE EXPLORATORIUM 0 SAN FRANCIS 00347296 415-353-0470,,,THE EXPLORATORIUM 000347296 415-353-0470,Exploratorium,,0.0,,0.0,,0.0,,0.0,,THE EXPLORATORIUM 000347296 415-353-0470,0.49056603773584906
THE FLYING BREAD THE FLYING BREAD SINGAPORE SG Ref75420899X0K Crd7367 Dt11/13,THE FLYING BREAD THE FLYING BREADSG 75420899X0K 7367 Dt11/13,THE FLYING BREAD THE FLYING BREAD SINGAPORE S,THE FLYING BREAD THE FLYING BREAD SINGAPORE SG X0K,THE FLYING BREAD THE FLYING BREAD SINGAPORE SG Ref75420899X0K Crd7367 Dt11/13,,,THE FLYING BREAD THE FLYING BREADSG 75420899X0K 7367 Dt11/13,THE FLYING BREAD,,0.0,THE FLYING ,0.8148148148148148,,0.0,,0.0,,THE FLYING ,0.8148148148148148
"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S","THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S","THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; S SS:=2/21 VILLA MARIE JUS S SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",,"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",,THE MONEYTIZER INSTRUCTED AMOUNT:=1709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S,"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",Moneytizer,,0.0,SENDER ORG ORG ,0.24,,0.0,,0.0,extracted,SENDER ORG ORG ,0.24
THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA Ref55500369Z60 Crd8084 Dt11/14,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO55500369Z60 8084 Dt11/14,THE SEA BY THE SEA BY ALEXANDER'S,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA Z60,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA Ref55500369Z60 Crd8084 Dt11/14,,,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO55500369Z60 8084 Dt11/14,"""The Sea by Alexander's""",,0.0,THE SEA BY ,0.6285714285714286,,0.0,,0.0,extracted,THE SEA BY ,0.6285714285714286
